Uncle Tom's Old Ale,Specialty Beer,4.22,19.28,18.82
Strong Ginger Beer,Spice Herb or Vegetable Beer,9.06,0,0
Orange Strudel Wit Saison # ****,Saison,5.93,22.47,5.65
Uncle Tom's Old Ale,Specialty Beer,4.22,19.28,18.82
Tyler's Juniper IPA,American IPA,6.6,63.79,12.5
Monkey's Unkel,Munich Dunkel,6.12,21.93,19.06
Tangerine Dream IPA,English IPA,5.04,57.15,5.66
Pecan Porter,Robust Porter,5.28,37.6,30.43
Guy's St Bernardus 12,Belgian Dark Strong Ale,10.51,21.15,25.86
Sorachi Ace Saison,Saison,6.56,42.9,5
मौज़ेक,Specialty Beer,5.14,30.43,4.69
Old Jock Clone,Scottish Export 80/-,6.41,28.95,13.9
Penumbra - Imperial Oatmeal Coffee Stout,Russian Imperial Stout,9.4,62.9,42.6
Golden Sour (Double-Strength),Lambic,11.93,1.91,10.21
Belgian Tripel,Belgian Tripel,8.39,11.75,6.93
Lemon Hefeweizen,Weissbier,3.28,137.24,7.59
Coffee Lager Of Doom,Czech Pale Lager,4.6,40.25,4.19
Reapers Mild,Dark Mild,4.5,25.68,22.7
118 Bozark Elderflower Ale,American Pale Ale,6.04,82.09,6.31
Bohemian Rhapsody,Bohemian Pilsener,5.23,22.27,3.72
Drunkinator,Doppelbock,8.24,23.15,15.86
Dirty Blonde,Blonde Ale,3.94,31.78,3.98
ČAĐAVA MARA GRIJE STROJ,Baltic Porter,7.13,31.82,29.36
Untitled Amber - Bread Biscuit Nutty,American Amber Ale,5.5,13.05,19.6
Rice City IPA,American IPA,4.9,27.46,11.69
Irish Red X,Irish Red Ale,4.76,26.2,17.92
Wild Gose,Straight (Unblended) Lambic,6.25,4.97,4.07
Poor Richard's Ale - 5.0,Clone Beer,6.26,24.51,16.91
George Washington Porter V2,Robust Porter,5.39,54.81,40
Punk IPA,English IPA,5.68,102.05,4.87
Dorada Pampeana,Blonde Ale,5.02,23.23,4.52
Mannschaft Lager Pilsner,German Pilsner (Pils),5.07,44.2,3.86
Wort Recipe,American Light Lager,4.08,0,4.38
Dad's Neapolitan Milk Stout,Sweet Stout,6.12,36.86,42.1
Jalapeno Cream Ale,Spice Herb or Vegetable Beer,5.18,47.86,4.88
Session IPA - One Gallon,Specialty IPA: White IPA,6.38,51.98,6.11
Jamil McQuaker's Oatmeal Stout,Oatmeal Stout,5.52,38.06,35.37
Elixr Red,American Amber Ale,5.11,89.41,18.29
"""Game Over Mandarina....Game Over"" Pale Ale",American Pale Ale,5.85,33.84,9.42
Guy De Loimbard French Saison,Saison,7.27,21.52,4.36
2012 Christmas Pale Ale,American Pale Ale,6.04,35.12,13.29
Super Easy German Hefeweizen,Weizen/Weissbier,5.63,14.56,3.86
Guy De Loimbard French Saison,Saison,7.27,21.52,4.36
Simple Light Beer,American Light Lager,4.58,13.73,2.8
2012 Christmas Pale Ale,American Pale Ale,6.04,35.12,13.29
Marstons Pedigree,Strong Bitter,5.17,32.42,8.92
Breakfast Stout,Oatmeal Stout,6.09,29.14,40
Brew 513: Semper FIPA,American IPA,7.07,104.03,7.08
Caribou Slobber (All Grain),American Brown Ale,4.83,38.74,18.47
2015 - 3/8 - Tiny Bottom Pale Ale - BRÜLOSOPHY,American Pale Ale,5.06,43.13,7.67
East Kent Golding,British Golden Ale,4.8,33.39,4.86
Kevin's - Dos Equis Mexican Amber Lager,Vienna Lager,5.01,23.68,8.2
Summer Saison,Saison,5.83,33.14,5.15
Juicy Session Pale Ale,American Pale Ale,3.91,87.34,4.83
Famous Stout,American Stout,5.42,35.05,37.34
Westy Quad Clone,Belgian Dark Strong Ale,9.57,38.33,27.59
Coopers Lager Mod (Amarillo Blonde Ale),Light American Lager,3.15,0,2.79
Imperial IPA SMASH,English IPA,6.99,51.09,7.45
Abby Dubbel,Belgian Dubbel,7.16,23.6,16.39
The Devastator,American IPA,7.29,78.2,6.36
SMASH #1,California Common Beer,6.48,85.41,11.39
Cascade Session IPA,American IPA,3.76,49.74,8.23
Cherry Cordial,Russian Imperial Stout,11.33,55.82,40
American Amber Ale,American Amber Ale,5.65,33.46,11.24
The Devastator,American IPA,7.29,78.2,6.36
Kjeller 5 NEIPA - 25 Liter,American IPA,5.74,44.81,6
Lakefront Red Ale,Irish Red Ale,6.02,43.59,12.59
Sierra Nevada Fest Bier,Festbier,5.69,125.95,6.06
Mc Quakers Oatmeal Stout,Oatmeal Stout,5.86,38.42,38.62
Bakke Brygg LakrisStout 25,Foreign Extra Stout,6.45,44.49,47.36
Orange Honey Pale Ale,American Pale Ale,5.27,41.31,8.21
Brown Ale,American Brown Ale,5.98,37.35,24.6
Kommunister I Lysthuset,Flanders Red Ale,5.32,14.66,14.99
#Sommerøl,American Pale Ale,5.33,37.23,6.46
Ozarks Hoppin Red Ale,Irish Red Ale,5.57,44.65,12.26
Firestone Walker Pale 31,American Amber Ale,4.62,17.34,11.3
Sweet Baby Jesus Clone,Robust Porter,6.23,34.51,33.43
Hoppy IPA - One Gallon,American IPA,7.42,74.31,12.68
Johnny Bitter Blond,Kölsch,5.78,30.04,4.37
White Whale Oatmeal Stout,Oatmeal Stout,4.45,47.86,72.47
Stone Arrogant Bastard,American Strong Ale,7.76,77.53,14.68
Zef Side IPA (Duet Bastardization),American IPA,6.62,89.08,6.56
Johnny Bitter Blond,Kölsch,5.78,30.04,4.37
Gluten Free IPA,American IPA,5.67,36.35,9.7
Beat Army Amber,American Amber Ale,5.67,32.36,12.67
Dunkelweiss,No Profile Selected,4.74,13.02,13.2
Verboden Vrucht 5 (VV5),Belgian Dark Strong Ale,8.1,32.83,32.37
Hair Of The Goat Rauchbier,Other Smoked Beer,5.65,31.72,26.81
Mexican Radio Clone,Sweet Stout,7.86,32.19,45.12
Iipa,Double IPA,7.78,11.09,5.12
Cascade Harvest Ale,American Pale Ale,5.74,82.85,5.83
White IPA 2,Imperial IPA,8.63,87.69,4.52
Krieger's Saddle,Irish Stout,4.16,34.38,36.88
Belgian Dubbel (Maredsous 8),Belgian Dubbel,7.42,39.21,23.37
Brew Dog Jackhammer,American IPA,7.31,170.22,8.98
American Wheat,American Wheat or Rye Beer,5.88,29.8,4.29
Pale Ale Aneikke,Specialty IPA: New England IPA,8.39,23.13,4.28
L'Internationale,Saison,6.25,33.98,3.63
McEwan's IPA Clone,Scottish Export 80/-,4.69,24.94,14.28
Smoked Marzen,Märzen,5.95,25.48,11.7
Hoppy Wheat,Weizen/Weissbier,5.2,27.7,4.56
Brew Dog Jackhammer,American IPA,7.31,170.22,8.98
London Porter,Robust Porter,6.43,15.63,30.1
Golden Ale,British Golden Ale,5.48,28.95,4.89
Soft Water Stout (Guinness-style),Irish Stout,4.19,31.13,29.13
Alpine Nelson Clone,American IPA,7.63,44.17,5.43
02 India Pale Ale,American IPA,6.01,45.87,3.84
Cincinnati Pale Ale,Belgian Specialty Ale,4.23,44.08,5.78
Bryan Buono's Recipe 2,Russian Imperial Stout,15.23,145.96,87.37
Jizz Bucket Summer Ale(Citra),American Pale Ale,6.77,54.28,8.12
01 FARMHOUSE,Saison,4.67,29.12,4.45
Dunkel Ted,Munich Dunkel,4.84,22.61,18.19
Stone Ruination Clone - Extract,California Common Beer,8.3,118.39,6.48
Cranberry Orange Mead,Sweet Mead,8.27,0,3.86
Trollbroen,Kölsch,5.32,24.38,5.26
Mighty Mate,Maibock/Helles Bock,6.59,24.84,8.08
Kellermeister,Munich Helles,5.19,17.87,4.41
Anchor Steam Beer,California Common Beer,5.44,38,7.89
Belgian Saison No. 2,Belgian Pale Ale,6.09,28.75,3.88
Fruit Kölsch,Kölsch,2.09,24.96,4.31
Juicifer - Citrus NEIPA,American IPA,6.37,27.27,3.29
Belgian Saison No. 2,Belgian Pale Ale,6.09,28.75,3.88
Ginger Beer,Spice Herb or Vegetable Beer,5.14,70.12,10.42
Vienna Ale,No Profile Selected,3.14,516.92,8.34
Weizen,Weizen/Weissbier,5.48,13.46,3.96
Mandarin Imperial IPA,Imperial IPA,8.49,70.42,8.62
Sierra Nevada Pale Ale Clone 3 Extract,American Pale Ale,5.77,58.79,8.33
Greenbriar Oak Stout,Wood-Aged Beer,6.22,58.78,40
British Porter Ca.1750-1850,Robust Porter,5.99,53.09,29.86
AIPA,American IPA,6.36,53.09,6.92
Bourbon Barrel Aged Vanilla Bean Coffee Stout,Imperial Stout,10.68,23.2,43.44
100L Session APA 4.5%,American Pale Ale,4.54,31.22,7.39
Hop Hands Clone,American IPA,5.13,42.31,6.24
Steam Lager,American Lager,5.06,13.5,8.7
Westvleteren 12 Clone,Belgian Tripel,9.01,34.58,21.27
California APA,American Pale Ale,5.82,38.48,8.57
Bakke Brygg JuleAle 2015 Speidel 50 L,Old Ale,7.35,50.7,25.04
Societe - The Pupil,American IPA,7.14,56.34,4.17
MF West Coast IPA,American IPA,7.17,54.19,11.71
Juicy Juice NEIPA,Specialty IPA: White IPA,5.97,39.22,5.15
New England IPA - NEIPA,American IPA,6.91,98.7,5.51
Oatmeal Cacau IPA,Specialty IPA: Black IPA,6.85,69.27,23.06
Tasmanian IPA (Extract),American IPA,6.37,71,9.64
MF West Coast IPA,American IPA,7.17,54.19,11.71
Juicy Juice NEIPA,Specialty IPA: White IPA,5.97,39.22,5.15
New England IPA - NEIPA,American IPA,6.91,98.7,5.51
Festbier,Munich Helles,5.8,24.9,4.38
Bye Bye Brady NEIPA,Specialty IPA: New England IPA,5.3,33,5.26
New Daddy IPA,American IPA,6.6,61.35,9.51
4Gs Chocolate Vanilla Porter,American Porter,5.17,27.96,36.88
Sommerøl,American Wheat or Rye Beer,4.82,22.7,5.08
09: Crystal Wheat Clone,American Wheat or Rye Beer,5.39,40.67,4.1
Hell Or High Watermelon Clone,American Wheat Beer,4.95,16.59,3.56
Amsterdam ‘Wet Hop” Beer,Belgian Specialty Ale,4.12,84.77,24.97
Pliny,Double IPA,8.92,87.84,5.8
Chocolate Stout,Oatmeal Stout,6.66,26.34,33.97
SMaSH Mosaic IPA,American IPA,6.53,51.12,4.57
Tasmanian IPA Clone,American IPA,7.14,64.38,4.55
BF Cider,English Cider,7.1,0,7.97
Cream Stout - Isaac Sout,American Stout,6.48,21.04,40
Munich Smash To Brew Saaz Brewed 11-10-2013,Blonde Ale,5.12,24.4,15.5
Tasmanian IPA Clone,American IPA,7.14,64.38,4.55
BF Cider,English Cider,7.1,0,7.97
Fat Tire Clone,No Profile Selected,5.52,28.51,9.56
Pomegranate Wheat,Fruit Beer,5.09,23.65,4.25
70 Shilling,Scottish Light,3.41,0,16.73
Heinäpää Double IPA,American IPA,6.38,388.65,6.31
Truck #2,American Pale Ale,5.11,34.68,11.6
#0007 Biscuit ESB,Extra Special/Strong Bitter (ESB),5.55,51.06,7.84
Dunkel Ale,Munich Dunkel,5.35,22.86,24.32
The Abyss,Russian Imperial Stout,10.48,59.98,40
Psychedelic Fatso DIPA,Imperial IPA,7.58,100.75,9.14
A Satirical Ale (Celia And Alastair's Wedding Beer),British Golden Ale,4.28,44.05,5.55
Kentucky Common,American Amber Ale,5.02,28.01,15.78
Episode 004 - Scotty's Scottish Red Ale,Irish Red Ale,4.42,13.72,14.28
Mango Peach Milkshake Micro IPA,American IPA,3.05,34.01,5.06
Pumpkin Ale,Spice Herb or Vegetable Beer,5.01,15.93,4.13
Stout- Sergio Gordo,American Stout,7.29,42.33,49.77
DDH IPA,American IPA,7.83,146.17,14.29
Red Rye IPA Clone,American IPA,6.38,69.35,12.66
Blond Vienna Ale,Belgian Specialty Ale,6.1,26.52,9.26
Angel Wings Maibock,Helles Bock,7.17,22.41,6.38
ESB House Special,Extra Special/Strong Bitter (ESB),5.47,123.29,8.8
Fall Ale,Northern English Brown,5.93,26.91,17.62
2014 JAN 10,American Pale Ale,5.05,28.99,14.4
Saison Chomsky.,Saison,5.72,15.47,8.92
Sam Adams Dark Depths: Baltic IPA (Clone),Imperial IPA,8.84,42.37,29.74
Mad Yeti Kveik,Spice Herb or Vegetable Beer,6.21,10.55,3.96
Kjeller 5 Belgisk Wit 25l,Witbier,4.78,15.33,2.94
24. Dawn Patrol IPA,Specialty IPA: Black IPA,5.79,111.97,41.37
Zombie Dust,Imperial IPA,8.66,117.96,10.72
Fibonacci Double IPA,Imperial IPA,9.21,90.86,13.67
White Orange Peel IPA,American IPA,7.92,65.81,5.19
Zvone's First Ale,Extra Special/Strong Bitter (ESB),5.32,34.87,11.15
Paddy Murphy's Red Ale,Irish Red Ale,5.11,26.29,13.99
Smoked Amber Ale,American Amber Ale,5.23,32.87,13.53
Cyser - Zombie Killer Exp. 2,Cyser (Apple Melomel),10.52,0,6.63
Coconut Coffee Porter,Robust Porter,5.69,49.5,42.59
Walnut Stout,Imperial Stout,10.45,43,50
Marble Rye Aka Hoss Kvass,Roggenbier,3.75,0,21.45
Arcane IPA,American IPA,6.05,59.57,8.41
Paddy Murphy's Red Ale,Irish Red Ale,5.11,26.29,13.99
Smoked Amber Ale,American Amber Ale,5.23,32.87,13.53
Walnut Stout,Imperial Stout,10.45,43,50
Shallow Grave Porter,Robust Porter,6.69,35.43,32.53
Pucker Up Sour Cherry Porter,Mixed-Fermentation Sour Beer,5.4,20.85,33.98
Belgian Wit No. 1,Witbier,4.53,18.65,3.43
Flemish Red Lambic,Lambic,7.09,24.72,19.04
The Execution Of All Things,Imperial IPA,8.12,93.25,6.78
SCB Dunkles Bock,Dunkles Bock,7.2,21.7,16.88
Halcyon Unfiltered Wheat Clone,American Wheat or Rye Beer,5.4,27.95,4.28
Bakke Brygg JuleAle 2015 50 L,Old Ale,7.35,44.59,24.55
Lemongrass Wit,Witbier,4.55,20.05,4.01
D9D Rogue Chocolate Stout ▲▲ 03.04.16,American Stout,5.92,34.01,33.73
Spring 2019,International Amber Lager,6.87,26.13,7.73
German Pilsner-Ale,Specialty Beer,5.89,40.38,5.4
22D. Wheatwine,Wheatwine,10.64,48.8,10.76
Jolly Rancher Wheat Beer,Weizen/Weissbier,4.68,16.33,6.42
Milk Stout,Sweet Stout,4.64,17.59,36.94
Friendly Monkey,Trappist Single,4.89,27.51,4.93
Brooklyn Summer Ale,American Pale Ale,4.74,43.24,4.31
ABC CCCPale Ale,American Pale Ale,5.53,35.28,6.35
Dry Dock Breakwater Pale Ale,American Pale Ale,5.01,46.49,6.48
22D. Wheatwine,Wheatwine,10.64,48.8,10.76
Friendly Monkey,Trappist Single,4.89,27.51,4.93
Brooklyn Summer Ale,American Pale Ale,4.74,43.24,4.31
Pico Pale Ale,American Pale Ale,5.46,50.33,12.77
American Pale Ale,American Pale Ale,6.63,41.91,7.93
Mexican Vienna,Vienna Lager,6.64,24.76,18.63
Citra,Specialty Beer,4.82,25.81,4.15
Zero IBU IPA,American IPA,3.01,0,7.72
Cheap'n'Easy Light Wit,Weizen/Weissbier,4.74,16.91,3.59
Fresh-Hop Amber,American Amber Ale,5.88,33.11,13.82
German Hull Melon,Blonde Ale,5.35,25.26,6.39
Hefe,Weizen/Weissbier,5.05,10.58,4.7
Cream Soda Ale,Cream Ale,5.45,21.62,4.69
Passion Guava IPA,American IPA,7.01,76.71,11.35
Amarillo Pale Ale,American Pale Ale,5.26,53.3,4.76
Super Easy Lemon Wheat,Fruit Beer,4.82,21.86,3.99
7 Deadly Cs,American IPA,7.76,74.37,7.05
Mosaic Raspberry Ale,Fruit Beer,4.72,21.33,2.97
Lånas Porter Kopi,Brown Porter,7.2,46.91,35.93
English Barley Wine,English Barleywine,11.28,60.89,16.51
Aegir's Chocolate Irish Stout,Dry Stout,4.47,34.24,35.66
Arrogant Bastard Clone,Clone Beer,7.56,81.8,21.67
Sierra Pale (Sierra Nevada Pale Ale Clone By Vermont Homebrewers Supply),American Pale Ale,4.24,68.21,0
Three Legged Flutist,English Barleywine,10.49,47.96,21.79
Cut The Grass Berliner Weisse,Berliner Weisse,3.15,7.27,3.22
Hopersonic (Brewie),American IPA,5.88,46.32,8.21
Bourbon Barrel American Barleywine,American Barleywine,10.25,99.45,17.74
Max Chasing Bike Blake Barking IPA,American IPA,7.07,362.07,5.14
Nörden Bräu Czech Pilsner (Plzeň),Czech Pale Lager,4.58,26.44,2.79
Boyd's 40 Word Bourbon Barrel Ale,Wood-Aged Beer,8.79,54.76,12.18
Green Flash West Coast IPA Clone,American IPA,7.38,113.28,8.63
Mexican Imperial Stout,Imperial Stout,13.25,44.39,50
Dunkelweizen,Dunkelweizen,5.33,21.62,20.43
Juicy Celiac Pale,American Pale Ale,5.3,53.36,2.47
Sombeero,International Pale Lager,5.89,28.43,4.03
Belgian Pale Ale,Belgian Pale Ale,5.63,25.48,7.97
Light Pale Ale,American Pale Ale,6.15,45.62,3.57
6 Pack Extract W/ Citra Hops & Dry Hopped,American IPA,5.95,59.61,4.7
Mexican Imperial Stout,Imperial Stout,13.25,44.39,50
Oatmeal Raisin Cookie Brown Ale,American Brown Ale,10.02,41.81,44.43
Raspberry Melomel,Other Fruit Melomel,14.39,0,5.1
B8G Anchor Steam Ale ▲ 05.29.15,California Common Beer,6.56,48.37,8.08
Shue's Brews Graff,Other Specialty Cider or Perry,1.82,5.22,9.91
Pseudo-lambic,Straight (Unblended) Lambic,6.39,4.69,4.26
Stone Arrogant Bastard Clone,American Strong Ale,7.89,106.41,20.68
Pacific Pale Ale,American Pale Ale,5.41,38.11,10.13
SMaSH - OYL Yeast Test,American Pale Ale,5.67,60.96,5.94
Apple Crisp Ale,Fruit Beer,5.85,23.75,14.71
"Queen Victoria “Abdicated” To This New World IPA  ""Ninkasi"" Goddess Of IPA!!",American IPA,5.68,123.11,8.38
3 C's Pale Ale,American Pale Ale,4.59,26.01,4.67
Like A Hooligan 2.0,American IPA,6.27,108.75,5.69
Coffee Cardamom White Stout,American Stout,6.04,39.86,8.82
Belgian Red IPA,Belgian Specialty Ale,8.09,74.6,27.24
Arrogant Bastard Clone,Specialty Beer,7.77,71,15.9
Rauch Ale,Classic Rauchbier,4.35,44.63,26.29
Galaxy & Cascade PA,American Pale Ale,5.83,44.29,9.44
Apple Pie Cyser,Other Specialty Cider or Perry,10.22,0,8.38
Son Of Juice IPA,American IPA,6.16,39.91,5.76
Like A Hooligan 2.0,American IPA,6.27,108.75,5.69
Galaxy & Cascade PA,American Pale Ale,5.83,44.29,9.44
Double Brown Ale,American Brown Ale,8.01,44.73,30.9
Miller Clone,Light American Lager,3.97,10.58,2.85
Amarillo Cascade Pale,American Pale Ale,6.24,39.78,11.69
Fruit Lassi Gose,Berliner Weisse,6.08,31.11,4.24
Old Chub Clone,Scottish Heavy,8.18,40.48,24.57
Stag Hill English Pale Ale,Extra Special/Strong Bitter (ESB),5.18,30.81,6.93
Stateside IPA,American IPA,6.78,54.8,10.49
Jack Hammer,English IPA,7.15,133.69,6.93
Session Saison,Saison,4.35,24.12,3.16
Dragons Belly (North Corner IPA #2),American IPA,6.21,78.51,7.01
The Stoutipa,American Stout,6.89,84.04,40
08012019 RED VIKING IPA,Specialty IPA: Red IPA,6.33,65.97,17.81
Pilsner Urquell Clone,Bohemian Pilsener,5.04,41.1,5.17
Sierra Nevada Stout Clone,American Stout,6.36,59.88,39.04
Peach Cream Ale,Cream Ale,5.11,16.9,4.11
London Pride. Celebration Vacation,Special/Best/Premium Bitter,5.31,32.87,6.84
BrewDog Punk IPA Clone  2,American IPA,5.97,57.84,6.2
Grapefruit IPA,American IPA,5.5,50.55,7.66
They Call Me Red,American Amber Ale,5.07,38.09,12.38
Grapefruit IPA,American IPA,5.5,50.55,7.66
Horse Shoe Stout,Irish Extra Stout,7.83,40.46,50
MACC IPA,American IPA,7.2,74.75,7.58
Snook Farmhouse Ale,Saison,5.56,34.75,17.87
St. Hubbins Ale,Blonde Ale,5.41,23.17,5.15
OATY's YUMMY LAGER,International Pale Lager,3.4,21.05,2.6
Cannon Cocker Kölsch,Kölsch,4.01,24.89,3.32
Thundercookie Gingerbread Stout,Holiday/Winter Special Spiced Beer,6.47,22.35,42.73
Ryan's Rye Rauchbier (RRR),Classic Rauchbier,5.94,29.5,12.63
AnTek  IPA - Braumeister 20L,American IPA,6.47,63.17,5.7
N/A Irish  Red Ale,Irish Red Ale,4.07,23.54,17.21
Chocolate Strawberry Stout,American Porter,4.53,30.13,35.28
Survik,Weizen/Weissbier,4.86,15.08,3.65
American Brown Ale,American Brown Ale,5.21,35.07,22.93
Blue Moon Clone,Witbier,3.22,19.1,6.12
IPA Orange,Specialty IPA: Belgian IPA,7.05,76.61,6.76
Ra's Golden Shower,Belgian Tripel,7.84,32.43,6.81
The Pauper,English IPA,5.24,57.77,11.1
Mayflower IPA,American IPA,5.97,57.68,7.86
Sweet Coffee Stout,Tropical Stout,6.32,38.06,39.96
Rye Pale Ale,American Pale Ale,5.37,115.44,7.93
Taylormade IPA,American IPA,7.3,44.4,6.83
Høstøl 2012,English IPA,5.5,49.67,9.86
Chocolate Vanilla Porter (Edited),Robust Porter,5.58,35.01,34.35
Grapefruit Sculpin Clone,American IPA,6.53,76.87,6.41
Belgian WIT,Witbier,4.51,17.84,4.74
1.053 Bohemian Lager,Czech Dark Lager,5.17,30.41,23.21
Citrus Pale Ale,American Pale Ale,6.91,57.02,5.44
American Wheat #1,American Wheat or Rye Beer,4.78,22.42,3.59
Hoppy Saison,Saison,6.91,49.16,9.03
Boulevard Tank 7 Clone,Saison,6.94,25.71,5.46
Elderberry Ale,Strong Scotch Ale,7.27,0,16.34
Summer Stout,Oatmeal Stout,4.99,25.28,29.59
2014 - 10/24 - English ESB - Thanksgiving 2014,Extra Special/Strong Bitter (ESB),5.31,48.43,12.69
Vanilla Cream Ale,Cream Ale,5.15,20.06,5.11
Cherry Porter,No Profile Selected,7,36.8,34.05
Ella Centennial Citra Ale 2016,American Pale Ale,5.1,85.77,6.93
Centennial APA,American IPA,5.99,60.49,5.85
7FJELL - MØLLAREN CITRUS WHEAT BEER,Witbier,4.7,17.19,3.65
Fool Me Twice,Belgian Dubbel,6.25,15.28,13.63
Black Oil Porter - Braumeister 20L,Robust Porter,5.54,28.94,34.77
핑크코끼리 Ver.2,Belgian Dark Strong Ale,8.69,60.13,25.09
Vanilla Milk Stout,Sweet Stout,3.6,16.82,40
Afternoon Delight All-Grain,Saison,4.81,23.78,3.87
Warsteiner Clone,German Pilsner (Pils),5.23,36.68,3.1
7FJELL - MØLLAREN CITRUS WHEAT BEER,Witbier,4.7,17.19,3.65
KBS Extract Clone,Imperial Stout,8.61,49.85,50
Penrhyn Road Best Bitter,Special/Best/Premium Bitter,4.19,27.33,10.33
Old Fezziwig Clone,Old Ale,6.37,31.77,28.25
Baltic Porter,Baltic Porter,8.33,33.84,61.37
Martian Pineapple,Bière de Garde,7.43,22.62,10.33
HalfSack IPA - BIAB,American IPA,7.92,71.18,10.89
68 IPA,American IPA,7.71,74.09,4.64
Lil' Heaven Clone,American IPA,4.79,72.4,9.6
Sahti,Sahti,5.47,14.93,18.99
BrewDog Old World Russian Imperial Stout,Russian Imperial Stout,8.96,78.22,39.34
Juicy Girl V1.7,American IPA,6.34,45.95,7.73
4Gs Session Black Ale,Specialty IPA: Black IPA,4.68,53.24,28.48
Jalepeno/Mango Cream Ale,Cream Ale,5.15,28.26,3.21
Whitley Wit,Witbier,5.13,17.08,3.46
Breckenridge 471 Clone II,Imperial IPA,9.32,84.38,12.16
Pucker Up Baby Berliner Weisse,Berliner Weisse,3.46,8.23,2.81
(2015-04-08) DAD Lager,Premium American Lager,5.2,23.47,3.44
Rose Hips Weizenbier,Weizen/Weissbier,6.54,15.24,9.49
Hopped Up Emerson's Pilsner,German Pilsner (Pils),4.83,44.82,3.04
Mosaic Session IPA No 1,American IPA,5.08,32.23,5.56
Fortunate Islands CLONE,American Wheat or Rye Beer,5.42,54.39,5.25
Dogfish Head Shelter Pale Ale Clone,American Pale Ale,5.44,36.71,9.88
CFB Ale,Southern English Brown,3.83,26.63,29
Saison,Saison,6.54,26.35,4.3
Mudd Butt,Brown Porter,6.54,17.17,37.71
Trappist Single,Belgian Specialty Ale,4.26,40.9,2.74
Dilloweizen,Weizen/Weissbier,6.04,14.87,5.61
2014 - 10/12 - Irish Red - V2,Irish Red Ale,5.16,20.26,18.61
Winter Ale,Winter Seasonal Beer,5.84,23.31,10.54
Punk Ipa Clone,American IPA,5.9,66.53,6.45
Pale Rider Ale,American Pale Ale,7.17,54,5.44
Lager Than Life,Classic American Pilsner,4.53,33.11,11.54
Apricot Wheat,American Wheat Beer,5.31,16.71,4.27
Chocolate Porter,American Porter,5.52,32.46,31.28
Pook's Porter,Baltic Porter,6.01,46.25,40
Graf,Specialty Beer,7.63,202.2,40
Apricot Wheat,American Wheat Beer,5.31,16.71,4.27
HSB Squared,Extra Special/Strong Bitter (ESB),5.05,34.75,12.78
Awesome APA Recipe,American Pale Ale,5.28,30.41,10
Strawberry Blonde,Belgian Blond Ale,6.26,18.79,5.44
Ale,Other Fruit Melomel,0.04,0,0.31
Raymond Larkin's Recipe,Blonde Ale,6.18,8.38,4.1
MazsIPA Meets Gentle Bastard,American IPA,6.21,53.22,7.51
Bitch,American IPA,8.08,106.34,35.27
MiniMash IPA,American IPA,6.08,512.97,5.67
Mandarina SMASH Kölsch,Kölsch,4.95,22.56,6.21
Strawberry Chocolate Wheat,Specialty Beer,4.27,25.15,29.72
Manneken Pis,Witbier,5.27,14.07,4.86
Deschutes Fresh Squeezed IPA Clone,American IPA,7.52,82.22,12.32
Schwarzbier,Schwarzbier,5.22,28.29,26.76
Little Prague,Bohemian Pilsener,5.75,36.25,3.79
Saison Stout,Dry Stout,4.88,41.63,50
Ich Bereue Nichts (I Reget Nothing),Doppelbock,7.24,23.38,22.98
Koji Activated Rice Ale,Experimental Beer,7.7,26.13,3.05
Ozarks Best Brown,Northern English Brown,5.98,30.98,15.04
Modified Copper Ale #1,American Amber Ale,6.52,32.04,13.68
005. Dad's Nutty Brown [Newcastle Clone],Northern English Brown,4.56,26.17,21.07
Cosmik Debris (Updated 2018),Double IPA,8.56,130.8,6.4
Zed's Dead Red,Flanders Red Ale,5.82,15.13,14.04
